2024-01-02 15:01:128 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 15:01:710 INFO  RegisterPage :119 - Sending address1 to Address1 fieldkrishnakunj
2024-01-02 15:01:904 INFO  RegisterPage :121 - Sending address2 to Address2 fieldVastrapur
2024-01-02 15:01:05 INFO  RegisterPage :123 - Selecting country from Country dropdownIndia
2024-01-02 15:01:190 INFO  RegisterPage :125 - Sending state to State fieldGujarat
2024-01-02 15:01:367 INFO  RegisterPage :127 - Sending city to City fieldAhmedabad
2024-01-02 15:01:505 INFO  RegisterPage :129 - Sending zipcode to Zipcode field380015
2024-01-02 15:01:632 INFO  RegisterPage :131 - Sending mobilenumber to Mobile Number field[[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> id: mobile_number]
2024-01-02 15:01:750 INFO  RegisterPage :140 - Clicking on News Letter Subscription Check Box : [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //input[@id='newsletter']]
2024-01-02 15:01:834 INFO  RegisterPage :145 - Clicking on Receive Special Offer Check Box : [[ChromeDriver: chrome on windows (26567159780eb675a4d1d68bab34a364)] -> xpath: //input[@id='optin']]
2024-01-02 15:01:462 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 15:01:529 INFO  HomePage :118 - Clicking on header option Signup/Login : [[ChromeDriver: chrome on windows (ce64a3f248d1bb877f90528d19fdf0b1)] -> xpath: //a[normalize-space()='Signup / Login']]
2024-01-02 15:01:331 INFO  HomePage :73 - Sending the name text to signup field : [[ChromeDriver: chrome on windows (ce64a3f248d1bb877f90528d19fdf0b1)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 15:01:440 INFO  HomePage :75 - Sending the email text to signup field : [[ChromeDriver: chrome on windows (ce64a3f248d1bb877f90528d19fdf0b1)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 15:01:388 INFO  HomePage :91 - Clicking on Signup button : [[ChromeDriver: chrome on windows (ce64a3f248d1bb877f90528d19fdf0b1)] -> xpath: //button[normalize-space()='Signup']]
2024-01-02 15:01:558 INFO  RegisterPage :104 - Selecting radio button Mrs.
2024-01-02 15:01:772 INFO  RegisterPage :107 - Sending password to password field[[ChromeDriver: chrome on windows (ce64a3f248d1bb877f90528d19fdf0b1)] -> id: password]
2024-01-02 15:01:921 INFO  RegisterPage :109 - Selecting day from Day dropdown in DOB12
2024-01-02 15:01:75 INFO  RegisterPage :111 - Selecting month from Month dropdown in DOBApril
2024-01-02 15:01:198 INFO  RegisterPage :113 - Selecting year from Year dropdown in DOB1993
2024-01-02 15:01:325 INFO  RegisterPage :115 - Sending firstname to First Name field[[ChromeDriver: chrome on windows (ce64a3f248d1bb877f90528d19fdf0b1)] -> id: first_name]
2024-01-02 15:01:471 INFO  RegisterPage :117 - Sending lastname to Last Name fieldDevani
2024-01-02 15:01:625 INFO  RegisterPage :119 - Sending address1 to Address1 fieldkrishnakunj
2024-01-02 15:01:760 INFO  RegisterPage :121 - Sending address2 to Address2 fieldVastrapur
2024-01-02 15:01:859 INFO  RegisterPage :123 - Selecting country from Country dropdownIndia
2024-01-02 15:01:988 INFO  RegisterPage :125 - Sending state to State fieldGujarat
2024-01-02 15:01:145 INFO  RegisterPage :127 - Sending city to City fieldAhmedabad
2024-01-02 15:01:290 INFO  RegisterPage :129 - Sending zipcode to Zipcode field380015
2024-01-02 15:01:445 INFO  RegisterPage :131 - Sending mobilenumber to Mobile Number field[[ChromeDriver: chrome on windows (ce64a3f248d1bb877f90528d19fdf0b1)] -> id: mobile_number]
2024-01-02 15:01:554 INFO  RegisterPage :140 - Clicking on News Letter Subscription Check Box : [[ChromeDriver: chrome on windows (ce64a3f248d1bb877f90528d19fdf0b1)] -> xpath: //input[@id='newsletter']]
2024-01-02 15:01:649 INFO  RegisterPage :145 - Clicking on Receive Special Offer Check Box : [[ChromeDriver: chrome on windows (ce64a3f248d1bb877f90528d19fdf0b1)] -> xpath: //input[@id='optin']]
2024-01-02 15:01:392 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 15:01:441 INFO  HomePage :118 - Clicking on header option Signup/Login : [[ChromeDriver: chrome on windows (2e0af7ce59355afcb7c7f949a4e7d930)] -> xpath: //a[normalize-space()='Signup / Login']]
2024-01-02 15:01:437 INFO  HomePage :73 - Sending the name text to signup field : [[ChromeDriver: chrome on windows (2e0af7ce59355afcb7c7f949a4e7d930)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 15:01:545 INFO  HomePage :75 - Sending the email text to signup field : [[ChromeDriver: chrome on windows (2e0af7ce59355afcb7c7f949a4e7d930)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 15:01:683 INFO  HomePage :91 - Clicking on Signup button : [[ChromeDriver: chrome on windows (2e0af7ce59355afcb7c7f949a4e7d930)] -> xpath: //button[normalize-space()='Signup']]
2024-01-02 15:01:838 INFO  RegisterPage :104 - Selecting radio button Mrs.
2024-01-02 15:01:48 INFO  RegisterPage :107 - Sending password to password field[[ChromeDriver: chrome on windows (2e0af7ce59355afcb7c7f949a4e7d930)] -> id: password]
2024-01-02 15:01:220 INFO  RegisterPage :109 - Selecting day from Day dropdown in DOB12
2024-01-02 15:01:422 INFO  RegisterPage :111 - Selecting month from Month dropdown in DOBApril
2024-01-02 15:01:563 INFO  RegisterPage :113 - Selecting year from Year dropdown in DOB1993
2024-01-02 15:01:685 INFO  RegisterPage :115 - Sending firstname to First Name field[[ChromeDriver: chrome on windows (2e0af7ce59355afcb7c7f949a4e7d930)] -> id: first_name]
2024-01-02 15:01:818 INFO  RegisterPage :117 - Sending lastname to Last Name fieldDevani
2024-01-02 15:01:986 INFO  RegisterPage :119 - Sending address1 to Address1 fieldkrishnakunj
2024-01-02 15:01:121 INFO  RegisterPage :121 - Sending address2 to Address2 fieldVastrapur
2024-01-02 15:01:239 INFO  RegisterPage :123 - Selecting country from Country dropdownIndia
2024-01-02 15:01:466 INFO  RegisterPage :125 - Sending state to State fieldGujarat
2024-01-02 15:01:617 INFO  RegisterPage :127 - Sending city to City fieldAhmedabad
2024-01-02 15:01:772 INFO  RegisterPage :129 - Sending zipcode to Zipcode field380015
2024-01-02 15:01:897 INFO  RegisterPage :131 - Sending mobilenumber to Mobile Number field[[ChromeDriver: chrome on windows (2e0af7ce59355afcb7c7f949a4e7d930)] -> id: mobile_number]
2024-01-02 15:01:16 INFO  RegisterPage :140 - Clicking on News Letter Subscription Check Box : [[ChromeDriver: chrome on windows (2e0af7ce59355afcb7c7f949a4e7d930)] -> xpath: //input[@id='newsletter']]
2024-01-02 15:01:115 INFO  RegisterPage :145 - Clicking on Receive Special Offer Check Box : [[ChromeDriver: chrome on windows (2e0af7ce59355afcb7c7f949a4e7d930)] -> xpath: //input[@id='optin']]
